victim_id,title,outlet,url
V1-0112,Mother of Ian Bush drops lawsuit against RCMP,The Globe and Mail,https://www.theglobeandmail.com/news/british-columbia/mother-of-ian-bush-drops-lawsuit-against-rcmp/article1210822/
V2-0792,Questions linger over Paul custody death,APTN News,https://www.aptnnews.ca/national-news/questions-linger-over-paul-custody-death/
V1-0026,Man spoke of suicide before fatal confrontation: McMillan put blame on estranged wife: inquest,Saskatoon Star-Phoenix,https://www.proquest.com/canadiannews/docview/348675117/6394D4EAEDBD418APQ/2?accountid=14771&sourcetype=Newspapers
V2-0819,No officer charges in gorge death,Fort Erie Post,https://www.niagarathisweek.com/news/no-officer-charges-in-gorge-death/article_de3e8998-d557-5a79-be09-8b7df36af367.html
V1-0239,Police shoot man who had tried to leave 'the ghetto life',The Globe and Mail,https://www.theglobeandmail.com/news/toronto/police-shoot-man-who-had-tried-to-leave-the-ghetto-life/article1380396/
V1-0604,MPs to discuss deaths of First Nations people by police in emergency debate,The Brandon Sun,https://www.brandonsun.com/national/2024/09/16/mps-to-discuss-deaths-of-first-nations-people-by-police-in-emergency-debate
V2-0768,Ottawa man  Donald Musselman  24  guilty in two killings  dies in prison,The Ottawa Citizen,https://ottawacitizen.com/news/local-news/ottawa-man-donald-musselman-24-guilty-in-two-killings-dies-in-prison
V2-0679,Family of Elias Whitehead calling for witnesses after man dies in Winnipeg police custody,APTN News,https://www.aptnnews.ca/national-news/family-of-elias-whitehead-calling-for-witnesses-after-man-dies-in-winnipeg-police-custody/
V1-0407,SIU won't lay charges in case of Toronto man who died after he was Tasered 3 times,Toronto Star,https://www.thestar.com/news/gta/siu-wont-lay-charges-in-case-of-toronto-man-who-died-after-he-was-tasered/article_63bdff88-ef70-5332-b9b8-54d0c4d62ca9.html
V2-0937,Robert Fulford: We've made peace with torture in our prisons  if we think of it at all,National Post,https://nationalpost.com/opinion/robert-fulford-weve-made-peace-with-torture-in-our-prisons-if-we-think-of-it-at-all
V1-0412,Man dies after being shot by police in Gjoa Haven,CBC,https://www.cbc.ca/news/canada/north/gjoa-haven-rcmp-shooting-death-1.3905541
V1-0052,B.C. aboriginals mourn woman killed by RCMP,The Globe and Mail,https://www.proquest.com/canadiannews/docview/384049822/fulltext/17ACEE91F07A415DPQ/11?accountid=14771&sourcetype=Newspapers
V2-0834,RCMP couldn't prevent holding cell OD: inquiry,Brock Citizen,https://www.durhamregion.com/news/rcmp-couldnt-prevent-holding-cell-od-inquiry/article_64920285-57a4-5ae5-a2b4-061aa0e8fdef.html?
V1-0554,Calgary-based Black advocacy group calls for inquiry into Latjor Tuel's death,CTV,https://www.ctvnews.ca/calgary/article/calgary-based-black-advocacy-group-calls-for-inquiry-into-latjor-tuels-death/
V1-0343,Judge upholds dismissal of charges in Bathurst police shooting of businessman,CTV,https://www.ctvnews.ca/atlantic/article/judge-upholds-dismissal-of-charges-in-bathurst-police-shooting-of-businessman/
V1-0451,Ottawa police officer who shot stabbing suspect was justified: SIU,Ottawa Citizen,https://ottawacitizen.com/news/local-news/ottawa-police-officer-who-shot-stabbing-suspect-was-justified-siu
V2-0860,Inquest for 2 First Nations men who died in police custody in Thunder Bay  Ont.  begins today,CBC,https://www.cbc.ca/news/canada/thunder-bay/mamakwa-mckay-inquest-begins-2022-1.6610584
V1-0174,Taser victim was homeless,Times-Colonist,https://www.proquest.com/canadiannews/docview/348178895/6E7C8A9327A54475PQ/5?accountid=14771&sourcetype=Newspapers
V2-0691,Still no cause of death for Tuktoyaktuk woman  54  who died in RCMP custody,NNSL,https://www.nnsl.com/news/still-no-cause-of-death-for-tuktoyaktuk-woman-54-who-died-in-rcmp-custody-7268947
V1-0329,Man killed during arrest had restraining orders against him,CBC,https://www.cbc.ca/news/canada/edmonton/man-killed-during-arrest-had-restraining-orders-against-him-1.2641022
V1-0554,'We lost a great man': Calgary South Sudanese community mourning after fatal police shooting,Calgary Herald,https://calgaryherald.com/news/crime/south-sudanese-community-in-mourning-after-fatal-police-shooting
V1-0014,Alberta: RCMP will not reveal deadly method of restraint: [National Edition],National Post,https://www.proquest.com/canadiannews/docview/329944154/36DA764C864543B9PQ/4?accountid=14771&sourcetype=Newspapers
V1-0012,Helping both drug addicts and drug squad makes good sense,Times-Colonist,https://www.proquest.com/canadiannews/docview/345809675/A773E5184F984802PQ/11?accountid=14771&sourcetype=Newspapers
V2-0900,Family of Will Ahmo looking for answers into his death at Headingley Correctional Centre,APTN News,https://www.aptnnews.ca/national-news/headlingley-correctional-centre-death-manitoba/
V1-0273,Coroner's inquest into police shootings of three people set for October,Toronto.com,https://www.toronto.com/news/coroner-s-inquest-into-police-shootings-of-three-people-set-for-october/article_1863b044-740e-50df-90ae-4bfe4b1b2c2b.html
V1-0444,Iroquois man dead in shooting at OPP detachment,Morrisburg Leader,https://www.morrisburgleader.ca/2017/12/28/iroquois-man-dead-shooting-opp-detachment/
V2-0734,Kashechewan jailhouse deaths inquiry set to open,CBC,https://www.cbc.ca/news/canada/kashechewan-jailhouse-deaths-inquiry-set-to-open-1.837070
V1-0456,Nova Scotia serious incident investigator identifies man killed by police in Westphal,Global News,https://globalnews.ca/news/4234830/nova-scotia-serious-incident-investigator-identifies-man-killed-by-police-in-westphal/
V1-0316,Police shooting death prompts soul-searching at city hall,Toronto Star,https://www.thestar.com/news/crime/police-shooting-death-prompts-soul-searching-at-city-hall/article_6e572398-5d43-5720-a037-67b7e98d2320.html
V2-0896,The Canada Border Services Agency crosses the line; Extraordinary powers,Vancouver Sun,https://www.proquest.com/canadiannews/docview/1504881867/C726A0BED4C248B2PQ/121?accountid=14771&sourcetype=Newspapers
V1-0600,Freedom fleeting for 'brothers' with long criminal histories,Winnipeg Free Press,https://www.winnipegfreepress.com/breakingnews/2024/06/06/r
V1-0028,Vigil attendees say racism played part in death,Regina Leader-Post,https://www.proquest.com/canadiannews/docview/349637608/62FB8D79DFF6422CPQ/11?accountid=14771&sourcetype=Newspapers
V1-0477,Chad Williams was hit with a Taser before being shot by Winnipeg police  witness says,CBC,https://www.cbc.ca/news/canada/manitoba/chad-williams-shooting-witness-1.4983171
V1-0124,SIU probes fatal shooting of Brampton man,The Globe and Mail,https://www.theglobeandmail.com/news/national/siu-probes-fatal-shooting-of-brampton-man/article18160527/
V1-0676,Injured children's condition critical,Edmonton Journal,https://www.proquest.com/canadiannews/docview/252828055/51DA3E3B8FFA476EPQ/10?accountid=14771&sourcetype=Newspapers
V1-0203,Inquiry complete into fatal police shooting,CTV,https://www.ctvnews.ca/calgary/article/inquiry-complete-into-fatal-police-shooting/
V1-0332,Man shot  killed by Peel Police described as 'violent drug dealer',Brampton Guardian,https://www.bramptonguardian.com/news/man-shot-killed-by-peel-police-described-as-violent-drug-dealer/article_b15f9290-3b10-594b-a3cf-c7f60e1e68bc.html
V2-0685,Failing to follow policy led to prisoner's suicide in police cells  inquest hears,Moose Jaw Today,https://www.moosejawtoday.com/local-news/failing-to-follow-policy-led-to-prisoners-suicide-in-police-cells-inquest-hears-8604900
V2-0826,How a troubled Nunavut teen escaped police custody and took his own life,CBC,https://www.cbc.ca/news/canada/north/tommy-anguilianuk-inquest-suicide-after-escape-from-police-1.3582302
V2-0737,Fatality inquiry begins in Grande Prairie today,Daily Herald-Tribune,https://www.proquest.com/canadiannews/docview/2182403458/142730199F3D4CBAPQ/8?accountid=14771
V2-0884,custody death scheduled for next month,Prince Albert Daily Herald,https://paherald.sk.ca/inquest-into-sandy-bay-womans-in-custody-death-scheduled-for-next-month/
V1-0101,Police shoot murder suspect,North York Mirror,https://www.proquest.com/canadiannews/docview/362171192/C926DE0A3F3F44ACPQ/6?accountid=14771&sourcetype=Newspapers
V1-0082,Officer who shot Toronto hostage-taker cleared,CBC,https://www.cbc.ca/news/canada/officer-who-shot-toronto-hostage-taker-cleared-1.497501
V1-0608,'We need a national inquiry into police conduct:' Edmonton MP on deaths of First Nations people,APTN News,https://www.aptnnews.ca/featured/national-inquiry-needed-into-deaths-at-hands-of-police/
V2-0768,Killer Donald Musselman dies in custody,CBC,https://www.cbc.ca/news/canada/ottawa/donald-musselman-died-custody-1.7354076
V1-0196,Parents of man killed by police feel sorry for officer who pulled the trigger,Cowichan News Leader Pictorial,https://www.proquest.com/canadiannews/docview/242050035/4F9316B3D92A4DC3PQ/5?accountid=14771&sourcetype=Newspapers
V2-0844,Man dies while in Edmonton police custody,CTV,https://www.ctvnews.ca/edmonton/article/man-dies-while-in-edmonton-police-custody/
V1-0395,Pathologist suggests contentious addition to Abdi's cause of death,CBC,https://www.cbc.ca/news/canada/ottawa/abdirahman-abdi-inquest-death-cause-health-1.7401853
V1-0030,Police lawyer questions inquest finding ; All signs point to suicide  he argues: [Ontario Edition],Toronto Star,https://www.proquest.com/canadiannews/docview/438469579/6F093E45D9374B27PQ/18?accountid=14771
V1-0473,Saskatoon police officer pleaded with Steven Rigby not to harm himself,Saskatoon StarPhoenix,https://thestarphoenix.com/news/local-news/coroners-inquest-begins-into-fatal-2018-officer-involved-shooting-of-steven-rigby
V1-0508,Brampton's NDP MPPs slam findings of SIU in Peel Police shooting death of D'Andre Campbell,INsauga,https://www.insauga.com/bramptons-ndp-mpps-slam-findings-of-siu-in-peel-police-shooting-death-of-dandre-campbell/
V1-0490,Family of brother killed by police wants officers to be charged,CBC,https://www.cbc.ca/news/canada/british-columbia/iio-maple-ridge-kyaw-din-1.5470804
V1-0180,Inquest called into Winnipeg police-shooting death of man,CBC,https://www.cbc.ca/news/canada/manitoba/inquest-called-into-winnipeg-police-shooting-death-of-man-1.1391457
V1-0672,Prince Albert police officers found neglectful of duty following independent investigation into death of Baby Tanner Brass,Prince Albert Daily Herald,https://paherald.sk.ca/prince-albert-police-officers-found-neglectful-of-duty-following-independent-investigation-into-death-of-baby-tanner-brass/
V1-0233,Family of man shot dead by B.C. Mounties want charges as inquest ends,Global News,https://globalnews.ca/news/245782/family-of-man-shot-dead-by-b-c-mounties-want-charges-as-inquest-ends/
V1-0026,Don't delay inquests into police shootings,Saskatoon Star-Phoenix,https://www.proquest.com/canadiannews/docview/348619830/6394D4EAEDBD418APQ/32?accountid=14771
V2-0867,Inquest wraps up  family now waits for action,paNOW,https://panow.com/2019/12/06/inquest-wraps-up-family-now-waits-for-action/
V1-0153,Jury rules McPherson's death accidental,Alaska Highway News,https://www.proquest.com/canadiannews/docview/356514608/B2542A6CD204482APQ/2?accountid=14771&sourcetype=Newspapers
V1-0579,What we know about the victims of the Vaughan  Ont.  condo shooting,CBC,https://www.cbc.ca/news/canada/toronto/vaughan-condo-residents-shooting-aftermath-1.6692253
V1-0081,SIU probes death of former boxer; Taser shocks have killed 50; Peel police used stun gun on victim Clerk called 911 over disturbance: [ONT Edition],Toronto Star,https://www.proquest.com/canadiannews/docview/438721084/7C33584FEF744E88PQ/6?accountid=14771&sourcetype=Newspapers
V1-0420,Inuit family suing RCMP after son shot by officer  claims force is detached from community,Global News,https://globalnews.ca/news/5166283/inuit-suing-rcmp-son-shot/
V1-0002,Wounded drug-gang thug dies,Edmonton Journal,https://www.proquest.com/canadiannews/docview/252690152/720CC3A746AD45C3PQ/3?accountid=14771&sourcetype=Newspapers
V1-0420,Nunavut family testify about son's death at inquest over police shooting,Nunatsiaq News,https://nunatsiaq.com/stories/article/65674family_testify_on_sons_death_at_inquest_over_police_shooting/
V2-0827,First Nations woman died by suicide in back of police car  inquest hears,CBC,https://www.cbc.ca/news/canada/thunder-bay/lena-anderson-suicide-inquest-1.3831245
V1-0640,Authorities remain mum on death of detained Somali refugee,The Globe and Mail,https://www.theglobeandmail.com/news/national/authorities-remain-mum-on-death-of-detained-somali-refugee/article25045098/
V2-0818,Inmate death inquest hears details behind arrest,paNOW,https://panow.com/2014/08/12/inmate-death-inquest-hears-details-behind-arrest-2/
V1-0313,Gun only option: Mountie; Officer testifies at inquest into shooting death of Holdfast man,Regina Leader-Post,https://global-factiva-com.myaccess.library.utoronto.ca/redir/default.aspx?P=sa&NS=16&AID=9UNI011000&an=RLP0000020160308ec380000c&drn=drn%3aarchive.newsarticle.RLP0000020160308ec380000c&cat=a&ep=ASI
V1-0088,Slain convict was labelled high risk: Attacked police with two knives: [FINAL C Edition],The Province,https://www.proquest.com/canadiannews/docview/269423118/5EEAF77600804313PQ/15?accountid=14771&sourcetype=Newspapers
V1-0063,Antonio Bellon was my friend,Toronto Star,https://www.proquest.com/canadiannews/docview/438666401/35F0A61CD2C1488EPQ/1?accountid=14771&sourcetype=Newspapers
V1-0202,ASIRT finds officers' actions justified in fatal shooting,CBC,https://www.cbc.ca/news/canada/edmonton/asirt-finds-officers-actions-justified-in-fatal-shooting-1.877586
V1-0086,Fatal police shooting under investigation; Driver of car  32  shot as undercover officers attempt to make arrest at local gas station,Scarborough Mirror,https://www.proquest.com/canadiannews/docview/362554423/412FCCA619194262PQ/1?accountid=14771&sourcetype=Newspapers
V1-0055,Family 'surprised' by Iran's stance:,Vancouver Sun,https://www.proquest.com/canadiannews/docview/242397882/E91D52E487E04F21PQ/27?accountid=14771&sourcetype=Newspapers
V1-0399,Family of Indigenous Ontario woman who died in custody speaks out,The Globe and Mail,https://www.theglobeandmail.com/news/national/family-of-indigenous-ontario-woman-who-died-in-custody-speaks-out/article35695355/
V1-0595,"ENOUGH IS ENOUGH": Winnipeggers demand justice for tragic shooting of Nigerian student,Winnipeg Sun,https://winnipegsun.com/news/local-news/enough-is-enough-winnipeggers-demand-justice-for-tragic-shooting-of-nigerian-student
V1-0654,Jury finds Halifax special constables guilty of criminal negligence in death of Corey Rogers,Global News,https://globalnews.ca/news/6151761/halifax-jury-deliberations-in-the-death-of-corey-rogers/
